 9381                                                                                      165.34-28.49 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9382                                                                                      166.07-29.26 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9383                                                                                      166.56-29.77 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9384                                                                                      165.72-30.37 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9385                                                                                      165.51-30.52 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9386                                                                                      166.25-31.30 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9387                                                                                      167.00-32.07 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9388                                                                                      167.76-32.83 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9389                                                                                      168.54-33.59 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9390                                                                                      169.33-34.35 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9391                                                                                      170.14-35.10 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9392                                                                                      170.95-35.84 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9393                                                                                      171.79-36.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9394                                                                                      172.64-37.31 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9395                                                                                      172.71-37.38 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9396                                                                                      193.67 44.74 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9397                                                                                      195.06 44.59 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9398                                                                                      196.44 44.41 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9399                                                                                      197.82 44.22 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9400                                                                                      199.18 44.02 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9401                                                                                      200.53 43.80 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9402                                                                                      201.88 43.56 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9403                                                                                      203.21 43.31 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9404                                                                                      204.53 43.04 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9405                                                                                      205.84 42.76 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9406                                                                                      207.14 42.46 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9407                                                                                      208.42 42.14 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9408                                                                                      209.69 41.82 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9409                                                                                      210.95 41.48 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9410                                                                                      212.19 41.12 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9411                                                                                      213.43 40.76 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9412                                                                                      214.64 40.38 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9413                                                                                      215.85 39.98 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9414                                                                                      217.04 39.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9415                                                                                      218.21 39.16 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9416                                                                                      219.37 38.73 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9417                                                                                      220.52 38.29 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9418                                                                                      221.65 37.84 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9419                                                                                      222.77 37.38 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9420                                                                                      223.88 36.90 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9421                                                                                      224.97 36.42 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9422                                                                                      225.51 36.18 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9423                                                                                      224.91 35.31 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9424                                                                                      224.32 34.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9425                                                                                      223.74 33.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9426                                                                                      223.17 32.71 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9427                                                                                      222.61 31.83 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9428                                                                                      222.06 30.96 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9429                                                                                      221.51 30.09 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9430                                                                                      220.97 29.21 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9431                                                                                      220.44 28.33 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9432                                                                                      219.92 27.46 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9433                                                                                      219.40 26.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9434                                                                                      218.89 25.70 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9435                                                                                      218.38 24.82 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9436                                                                                      217.88 23.94 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9437                                                                                      217.38 23.06 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9438                                                                                      216.89 22.17 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9439                                                                                      216.40 21.29 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9440                                                                                      216.16 20.85 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9441                                                                                      215.68 19.97 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9442                                                                                      215.20 19.08 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9443                                                                                      215.02 18.75 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9444                                                                                      214.08 19.20 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9445                                                                                      213.13 19.65 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9446                                                                                      212.17 20.09 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9447                                                                                      211.71 19.21 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9448                                                                                      211.37 18.54 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9449                                                                                      210.42 18.98 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9450                                                                                      209.47 19.42 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9451                                                                                      208.51 19.84 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9452                                                                                      208.02 20.06 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9453                                                                                      207.06 20.48 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9454                                                                                      206.08 20.89 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9455                                                                                      205.11 21.30 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9456                                                                                      204.12 21.71 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9457                                                                                      203.14 22.10 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9458                                                                                      202.14 22.50 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9459                                                                                      201.64 22.69 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9460                                                                                      202.03 23.56 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9461                                                                                      202.08 23.67 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9462                                                                                      201.07 24.04 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9463                                                                                      200.05 24.42 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9464                                                                                      199.03 24.78 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9465                                                                                      198.00 25.14 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9466                                                                                      196.97 25.49 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9467                                                                                      195.92 25.84 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9468                                                                                      194.88 26.17 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9469                                                                                      193.82 26.50 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9470                                                                                      194.14 27.34 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9471                                                                                      194.38 27.97 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9472                                                                                      193.30 28.28 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9473                                                                                      192.22 28.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9474                                                                                      191.13 28.88 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9475                                                                                      190.03 29.16 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9476                                                                                      188.93 29.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9477                                                                                      188.38 29.57 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9478                                                                                      188.63 30.38 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9479                                                                                      188.88 31.18 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9480                                                                                      189.13 31.99 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9481                                                                                      189.37 32.80 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9482                                                                                      189.60 33.61 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9483                                                                                      189.83 34.42 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9484                                                                                      190.05 35.24 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9485                                                                                      190.27 36.05 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9486                                                                                      190.49 36.87 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9487                                                                                      190.70 37.68 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9488                                                                                      190.90 38.50 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9489                                                                                      191.10 39.32 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9490                                                                                      191.29 40.14 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9491                                                                                      191.48 40.96 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9492                                                                                      191.66 41.79 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9493                                                                                      191.83 42.61 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9494                                                                                      192.00 43.44 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9495                                                                                      192.16 44.26 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9496                                                                                      192.28 44.88 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9497                                                                                       32.38-29.87 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9498                                                                                       33.43-29.45 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9499                                                                                       34.47-29.03 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9500                                                                                       35.50-28.60 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9501                                                                                       36.52-28.16 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9502                                                                                       37.53-27.71 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9503                                                                                       37.03-26.83 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9504                                                                                       36.53-25.95 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9505                                                                                       36.04-25.07 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9506                                                                                       35.56-24.18 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9507                                                                                       35.08-23.30 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9508                                                                                       34.60-22.41 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9509                                                                                       34.12-21.53 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9510                                                                                       33.65-20.65 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9511                                                                                       32.69-21.09 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9512                                                                                       31.73-21.52 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9513                                                                                       30.76-21.96 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9514                                                                                       30.72-21.97 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9515                                                                                       29.75-22.40 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9516                                                                                       28.76-22.82 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9517                                                                                       27.77-23.23 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9518                                                                                       26.78-23.64 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9519                                                                                       25.78-24.04 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9520                                                                                       24.77-24.43 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9521                                                                                       23.76-24.82 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9522                                                                                       22.74-25.20 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9523                                                                                       21.71-25.57 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9524                                                                                       20.68-25.94 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9525                                                                                       19.64-26.30 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9526                                                                                       18.59-26.65 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9527                                                                                       17.54-26.99 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9528                                                                                       16.48-27.33 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9529                                                                                       15.41-27.66 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9530                                                                                       14.38-27.97 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9531                                                                                       14.69-28.81 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9532                                                                                       15.01-29.65 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9533                                                                                       15.31-30.49 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9534                                                                                       15.62-31.33 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9535                                                                                       15.92-32.17 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9536                                                                                       16.22-33.02 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9537                                                                                       16.52-33.87 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9538                                                                                       16.82-34.72 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9539                                                                                       17.11-35.57 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9540                                                                                       17.40-36.42 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9541                                                                                       17.69-37.27 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9542                                                                                       17.98-38.12 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9543                                                                                       18.26-38.98 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9544                                                                                       18.55-39.83 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9545                                                                                       18.83-40.69 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9546                                                                                       19.10-41.55 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9547                                                                                       19.38-42.41 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9548                                                                                       19.65-43.27 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9549                                                                                       19.93-44.13 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9550                                                                                       20.20-44.99 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9551                                                                                       21.57-44.76 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9552                                                                                       22.94-44.52 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9553                                                                                       23.61-44.40 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9554                                                                                       23.94-45.27 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9555                                                                                       24.26-46.14 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9556                                                                                       24.59-47.02 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9557                                                                                       24.92-47.89 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9558                                                                                       25.24-48.77 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9559                                                                                       25.57-49.65 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9560                                                                                       25.90-50.52 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9561                                                                                       26.24-51.40 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9562                                                                                       27.79-51.16 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9563                                                                                       29.32-50.90 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9564                                                                                       30.84-50.62 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9565                                                                                       32.34-50.32 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9566                                                                                       33.82-50.00 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9567                                                                                       35.28-49.66 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9568                                                                                       36.71-49.30 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9569                                                                                       38.13-48.93 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9570                                                                                       39.53-48.54 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9571                                                                                       40.90-48.13 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9572                                                                                       42.25-47.70 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9573                                                                                       43.58-47.26 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9574                                                                                       44.89-46.81 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9575                                                                                       46.17-46.34 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9576                                                                                       47.43-45.86 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9577                                                                                       48.67-45.36 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9578                                                                                       49.29-45.11 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9579                                                                                       48.58-44.26 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9580                                                                                       47.89-43.40 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9581                                                                                       47.22-42.55 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9582                                                                                       46.56-41.69 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9583                                                                                       45.92-40.82 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9584                                                                                       45.29-39.96 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9585                                                                                       44.67-39.10 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9586                                                                                       44.07-38.23 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9587                                                                                       42.94-38.70 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9588                                                                                       41.80-39.16 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9589                                                                                       40.64-39.61 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9590                                                                                       39.47-40.05 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9591                                                                                       38.29-40.47 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9592                                                                                       37.09-40.88 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9593                                                                                       36.57-40.00 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9594                                                                                       36.06-39.12 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9595                                                                                       35.56-38.24 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9596                                                                                       35.07-37.35 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9597                                                                                       34.58-36.47 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9598                                                                                       34.10-35.58 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9599                                                                                       33.63-34.70 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9600                                                                                       33.16-33.81 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9601                                                                                       32.69-32.93 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9602                                                                                       32.23-32.04 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9603                                                                                       31.78-31.16 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9604                                                                                       31.33-30.28 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9605                                                                                       31.33-30.28 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9606                                                                                      203.20  7.02 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
 9607                                                                                      202.75  6.15 500   -0.09 -0.32         B8IVpHgMn          +0.015+0.005      +014V      50                 *
